Pedigree1,Pedigree2,Person1,Person2,theoretical_kinship,empiric_kinship,fishers_zscore
31,22,19358,384,0.0,-0.004525989442897283,0.20367889252823568
23,8,25997,19099,0.0,0.004518754967194784,0.6077231514149907
31,22,4257,2381,0.0,0.004518754967194784,0.6077231514149907
31,22,6885,6208,0.0,0.004518754967194784,0.6077231514149907
17,17,19235,1649,0.0625,0.06699820293422516,0.6076500179386864
28,1,443,9218,0.0,-0.004515435482092042,0.20415036249543142
17,1,19275,3226,0.0,-0.004515435482092042,0.20415036249543142
27,8,14123,7395,0.0,-0.004515435482092042,0.20415036249543142
31,11,4257,7670,0.0,-0.004515435482092042,0.20415036249543142
31,11,14586,10579,0.0,-0.004515435482092042,0.20415036249543142
19,17,14432,26856,0.0,-0.004515435482092042,0.20415036249543142
25,19,398,13367,0.0,-0.004515435482092042,0.20415036249543142
11,11,6244,10579,0.25,0.2542254676192115,0.6074325515858932
22,17,384,16612,0.0,0.004508201006389542,0.6072516814786096
19,2,26591,6790,0.0,-0.0045048815212868,0.20462183241768978
22,2,24468,6790,0.0,-0.0045048815212868,0.20462183241768978
10029,3,434,16795,0.0,-0.0045048815212868,0.20462183241768978
31,4,14705,17240,0.0,-0.0045048815212868,0.20462183241768978
31,8,27016,19099,0.0,-0.0045048815212868,0.20462183241768978
25,17,15940,11879,0.0,-0.0045048815212868,0.20462183241768978
29,17,14219,22301,0.0,-0.0045048815212868,0.20462183241768978
27,23,11621,3121,0.0,-0.0045048815212868,0.20462183241768978
28,24,443,394,0.0,-0.0045048815212868,0.20462183241768978
31,3,24385,26294,0.0,-0.004494327560481558,0.20509330229511577
22,8,22190,13234,0.0,-0.004494327560481558,0.20509330229511577
31,14,18037,16636,0.0,-0.004494327560481558,0.20509330229511577
31,17,6885,16612,0.0,-0.004494327560481558,0.20509330229511577
10006,19,66,14432,0.0,-0.004494327560481558,0.20509330229511577
17,11,20334,6244,0.0,0.004487093084779059,0.6063087417403389
10033,25,333,3016,0.0,0.004487093084779059,0.6063087417403389
10033,3,333,2831,0.0,-0.004483773599676318,0.20556477212781438
22,10,14412,6825,0.0,-0.004483773599676318,0.20556477212781438
19,10,720,480,0.0,-0.004483773599676318,0.20556477212781438
10,8,6825,109,0.0,0.004476539123973818,0.6058372719382391
28,17,15617,16612,0.0,0.004476539123973818,0.6058372719382391
29,17,14219,1649,0.0,0.004476539123973818,0.6058372719382391
31,23,1365,26274,0.0,0.004476539123973818,0.6058372719382391
19,3,23699,21688,0.0,-0.0044732196388710755,0.2060362419158908
31,31,26007,6885,0.0625,0.058048444171380276,0.20627991302390897
19,11,8344,4117,0.0,0.004465985163168577,0.6053658021806895
31,11,9277,19440,0.0,0.004465985163168577,0.6053658021806895
31,25,13772,5229,0.0,0.004465985163168577,0.6053658021806895
31,25,15802,24192,0.0,0.004465985163168577,0.6053658021806895
10027,29,374,18775,0.0,0.004465985163168577,0.6053658021806895
31,31,19392,4257,0.0,0.004465985163168577,0.6053658021806895
19,17,8344,24818,0.0,-0.004462665678065834,0.20650771165944995
11,3,25910,4521,0.0,0.004455431202363335,0.604894332467585
22,17,14412,11361,0.0,-0.004452111717260593,0.20697918135859686
29,2,444,3916,0.0,0.004444877241558093,0.6044228627988208
19,11,23699,15898,0.0,0.004444877241558093,0.6044228627988208
10033,2,333,3916,0.0,-0.00444155775645535,0.2074506510134367
17,3,6637,2831,0.0,-0.00444155775645535,0.2074506510134367
31,11,13725,15898,0.0,-0.00444155775645535,0.2074506510134367
31,17,24938,10418,0.0,-0.00444155775645535,0.2074506510134367
25,22,5299,6894,0.0,-0.00444155775645535,0.2074506510134367
11,2,6244,2294,0.0,0.004434323280752851,0.6039513931742918
31,27,24385,14123,0.0,0.004434323280752851,0.6039513931742918
25,3,22041,21688,0.0,-0.0044310037956501085,0.20792212062407436
8,3,7395,16795,0.0,-0.0044310037956501085,0.20792212062407436
23,11,17654,18979,0.0,-0.0044310037956501085,0.20792212062407436
28,25,21962,24192,0.0,-0.0044310037956501085,0.20792212062407436
25,3,22041,39,0.0,0.004423769319947609,0.6034799235938929
31,3,5777,26294,0.0,0.004423769319947609,0.6034799235938929
11,3,21515,16795,0.0,0.004423769319947609,0.6034799235938929
8,4,7395,17240,0.0,0.004423769319947609,0.6034799235938929
27,25,23649,23404,0.0,0.004423769319947609,0.6034799235938929
31,28,26817,15617,0.0,0.004423769319947609,0.6034799235938929
19,2,13367,2294,0.0,-0.004420449834844867,0.20839359019061499
28,17,21962,19113,0.0,-0.004420449834844867,0.20839359019061499
31,22,26007,6894,0.0,-0.004420449834844867,0.20839359019061499
31,25,17673,1269,0.0,-0.004420449834844867,0.20839359019061499
31,31,16785,19358,0.03125,0.03566349330346281,0.6032408482413578
17,3,908,16795,0.0,0.0044132153591423685,0.6030084540575191
31,8,13772,5226,0.0,0.0044132153591423685,0.6030084540575191
31,10,4512,6825,0.0,0.0044132153591423685,0.6030084540575191
25,8,3094,13234,0.0,-0.004409895874039626,0.2088650597131635
23,22,22743,6208,0.0,-0.004409895874039626,0.2088650597131635
27,23,17917,7079,0.0,-0.004409895874039626,0.2088650597131635
28,11,443,25910,0.0,0.004402661398337126,0.6025369845650652
17,11,309,11280,0.0,0.004402661398337126,0.6025369845650652
31,23,19358,25997,0.0,0.004402661398337126,0.6025369845650652
31,25,10439,3016,0.0,0.004402661398337126,0.6025369845650652
8,1,7395,16,0.0,-0.004399341913234383,0.20933652919182513
25,1,22711,16,0.0,-0.004399341913234383,0.20933652919182513
11,2,18979,29,0.0,-0.004399341913234383,0.20933652919182513
19,17,14432,12785,0.0,-0.004399341913234383,0.20933652919182513
31,28,6885,443,0.0,-0.004399341913234383,0.20933652919182513
10014,3,186,2039,0.0,0.004392107437531885,0.6020655151164266
22,11,2381,20318,0.0,0.004392107437531885,0.6020655151164266
11,11,15898,18979,0.125,0.12931934148917693,0.6019852416965987
19,3,22375,2831,0.0,-0.004388787952429142,0.20980799862670466
31,27,4512,11621,0.0,-0.004388787952429142,0.20980799862670466
31,29,9381,444,0.0,-0.004388787952429142,0.20980799862670466
23,3,25566,4521,0.0,0.004381553476726644,0.6015940457114978
14,11,12511,20318,0.0,0.004381553476726644,0.6015940457114978
10008,17,92,26857,0.0,0.004381553476726644,0.6015940457114978
10008,19,92,19856,0.0,0.004381553476726644,0.6015940457114978
28,22,9782,2381,0.0,0.004381553476726644,0.6015940457114978
28,24,443,15061,0.0,0.004381553476726644,0.6015940457114978
24,17,1018,20334,0.0,-0.004378233991623901,0.21027946801790737
2,1,29,8228,0.0,0.0043709995159214015,0.6011225763501737
5,1,70,17008,0.0,0.0043709995159214015,0.6011225763501737
23,2,5586,17893,0.0,0.0043709995159214015,0.6011225763501737
22,4,10130,5072,0.0,0.0043709995159214015,0.6011225763501737
17,11,10418,10579,0.0,0.0043709995159214015,0.6011225763501737
10033,31,333,18037,0.0,0.0043709995159214015,0.6011225763501737
11,8,19440,12043,0.0,-0.004367680030818658,0.21075093736553824
25,19,3012,14432,0.0,-0.004367680030818658,0.21075093736553824
31,27,23058,10069,0.0,-0.004367680030818658,0.21075093736553824
19,11,16617,7670,0.0,0.004360445555116159,0.6006511070323496
31,1,18037,17008,0.0,-0.004357126070013418,0.2112224066697021
31,2,12608,3916,0.0,-0.004357126070013418,0.2112224066697021
27,3,23649,25532,0.0,-0.004357126070013418,0.2112224066697021
11,3,10579,17445,0.0,-0.004357126070013418,0.2112224066697021
27,8,17917,19099,0.0,-0.004357126070013418,0.2112224066697021
19,17,2145,16612,0.0,-0.004357126070013418,0.2112224066697021
10014,27,186,23649,0.0,-0.004357126070013418,0.2112224066697021
31,28,4512,443,0.0,-0.004357126070013418,0.2112224066697021
10006,31,66,15884,0.0,-0.004357126070013418,0.2112224066697021
22,3,18921,2039,0.0,0.004349891594310917,0.6001796377579204
19,3,352,25532,0.0,-0.004346572109208175,0.21169387593050437
31,3,19358,17445,0.0,-0.004346572109208175,0.21169387593050437
31,8,19392,19099,0.0,-0.004346572109208175,0.21169387593050437
23,19,26274,352,0.0,-0.004346572109208175,0.21169387593050437
10045,23,789,392,0.0,-0.004346572109208175,0.21169387593050437
10045,31,789,14586,0.0,-0.004346572109208175,0.21169387593050437
25,8,11822,19099,0.0,0.004339337633505676,0.599708168526781
31,1,24905,17008,0.0,-0.0043360181484029345,0.21216534514804977
31,27,17673,437,0.0,-0.0043360181484029345,0.21216534514804977
10029,28,434,443,0.0,-0.0043360181484029345,0.21216534514804977
31,2,13725,3916,0.0,0.0043287836727004345,0.5992366993388263
31,31,17673,14586,0.0,0.0043287836727004345,0.5992366993388263
17,8,16612,7395,0.0,-0.004325464187597693,0.21263681432244347
14,11,4078,7670,0.0,-0.004325464187597693,0.21263681432244347
19,17,9513,18645,0.0,-0.004325464187597693,0.21263681432244347
31,19,27017,26591,0.0,-0.004325464187597693,0.21263681432244347
10006,23,66,5586,0.0,-0.004325464187597693,0.21263681432244347
31,4,24385,54,0.0,0.004318229711895193,0.5987652301939512
10014,17,186,26856,0.0,0.004318229711895193,0.5987652301939512
27,17,17951,12785,0.0,0.004318229711895193,0.5987652301939512
27,2,17917,29,0.0,-0.00431491022679245,0.21310828345379057
31,8,16785,12043,0.0,-0.00431491022679245,0.21310828345379057
31,17,5777,11879,0.0,-0.00431491022679245,0.21310828345379057
19,1,14432,17008,0.0,0.004307675751089951,0.5982937610920509
17,11,1649,182,0.0,0.004307675751089951,0.5982937610920509
31,17,17673,19235,0.0,0.004307675751089951,0.5982937610920509
27,19,23649,19856,0.0,0.004307675751089951,0.5982937610920509
29,23,14219,26274,0.0,-0.004304356265987209,0.21357975254219594
25,25,11822,22041,0.0,-0.004304356265987209,0.21357975254219594
1,1,8228,16,0.0,0.004297121790284711,0.5978222920330204
31,17,26817,908,0.0,0.004297121790284711,0.5978222920330204
11,8,7670,13234,0.0,-0.004293802305181968,0.2140512215877647
31,17,23058,11361,0.0,-0.004293802305181968,0.2140512215877647
29,19,14219,9513,0.0,-0.004293802305181968,0.2140512215877647
8,3,7395,39,0.0,0.0042865678294794676,0.5973508230167542
23,3,25271,39,0.0,0.0042865678294794676,0.5973508230167542
17,3,24818,2039,0.0,0.0042865678294794676,0.5973508230167542
19,3,13367,2831,0.0,0.0042865678294794676,0.5973508230167542
22,5,18921,70,0.0,0.0042865678294794676,0.5973508230167542
17,3,19275,16693,0.0,-0.004283248344376726,0.21452269059060203
19,4,26591,54,0.0,-0.004283248344376726,0.21452269059060203
17,8,11879,19099,0.0,-0.004283248344376726,0.21452269059060203
19,11,8344,6244,0.0,-0.004283248344376726,0.21452269059060203
27,25,11621,3012,0.0,-0.004283248344376726,0.21452269059060203
31,25,9381,15940,0.0,-0.004283248344376726,0.21452269059060203
17,17,20334,24818,0.125,0.12921380188112452,0.5971905192979443
31,8,23058,109,0.0,0.004276013868674227,0.5968793540431477
31,11,18037,11280,0.0,0.004276013868674227,0.5968793540431477
27,19,437,22375,0.0,0.004276013868674227,0.5968793540431477
31,11,24938,182,0.0,-0.004272694383571484,0.2149941595508128
24,11,13575,21515,0.0,-0.004272694383571484,0.2149941595508128
31,27,27017,23649,0.0,-0.004272694383571484,0.2149941595508128
11,3,25910,2831,0.0,0.004265459907868984,0.5964078851120956
25,14,22711,4078,0.0,0.004265459907868984,0.5964078851120956
10027,10014,374,186,0.0,0.004265459907868984,0.5964078851120956
31,3,24905,16795,0.0,-0.004262140422766243,0.21546562846850204
29,3,14219,17445,0.0,-0.004262140422766243,0.21546562846850204
31,4,152,5072,0.0,-0.004262140422766243,0.21546562846850204
19,11,3593,14143,0.0,-0.004262140422766243,0.21546562846850204
31,19,4257,13367,0.0,-0.004262140422766243,0.21546562846850204
19,3,13367,25532,0.0,0.004254905947063743,0.5959364162234931
19,4,9513,54,0.0,0.004254905947063743,0.5959364162234931
29,8,2154,13234,0.0,0.004254905947063743,0.5959364162234931
31,14,4257,4078,0.0,0.004254905947063743,0.5959364162234931
29,22,548,24468,0.0,0.004254905947063743,0.5959364162234931
31,23,26817,18496,0.0,0.004254905947063743,0.5959364162234931
19,11,720,182,0.0,-0.0042515864619610015,0.21593709734377486
25,11,3012,25910,0.0,-0.0042515864619610015,0.21593709734377486
10014,19,186,3593,0.0,-0.0042515864619610015,0.21593709734377486
10006,17,66,20334,0.0,0.004244351986258502,0.595464947377235
29,19,14219,23699,0.0,0.004244351986258502,0.595464947377235
31,19,17673,2145,0.0,0.004244351986258502,0.595464947377235
31,22,27017,18921,0.0,0.004244351986258502,0.595464947377235
10045,23,789,7079,0.0,0.004244351986258502,0.595464947377235
24,8,10817,7395,0.0,-0.004241032501155759,0.21640856617673634
19,11,352,18979,0.0,-0.004241032501155759,0.21640856617673634
25,14,11822,16636,0.0,-0.004241032501155759,0.21640856617673634
22,17,6894,24818,0.0,-0.004241032501155759,0.21640856617673634
31,17,27017,20334,0.0,-0.004241032501155759,0.21640856617673634
29,19,14219,13367,0.0,0.00423379802545326,0.5949934785732163
31,19,14586,9513,0.0,0.00423379802545326,0.5949934785732163
22,2,18921,14695,0.0,-0.004230478540350518,0.2168800349674914
19,17,19856,19176,0.0,-0.004230478540350518,0.2168800349674914
31,28,12608,21962,0.0,-0.004230478540350518,0.2168800349674914
31,29,24905,14640,0.0,-0.004230478540350518,0.2168800349674914
17,8,20334,13234,0.0,0.004223244064648019,0.594522009811332
10008,11,92,15898,0.0,-0.004219924579545276,0.21735150371614517
17,14,20334,26732,0.0,-0.004219924579545276,0.21735150371614517
25,17,3094,26856,0.0,-0.004219924579545276,0.21735150371614517
31,19,15884,9513,0.0,-0.004219924579545276,0.21735150371614517
19,3,2500,16795,0.0,0.004212690103842777,0.5940505410914769
22,3,384,2039,0.0,0.004212690103842777,0.5940505410914769
27,17,10069,18645,0.0,0.004212690103842777,0.5940505410914769
3,1,2039,9218,0.0,-0.0042093706187400345,0.21782297242280269
8,3,12043,16795,0.0,-0.0042093706187400345,0.21782297242280269
31,5,18037,24010,0.0,-0.0042093706187400345,0.21782297242280269
23,19,392,14432,0.0,-0.0042093706187400345,0.21782297242280269
23,23,5586,743,0.125,0.12085506492337315,0.21786130271059692
17,2,20334,3416,0.0,0.004202136143037535,0.5935790724135461
17,8,16612,109,0.0,0.004202136143037535,0.5935790724135461
29,11,444,13854,0.0,0.004202136143037535,0.5935790724135461
31,31,14705,27016,0.0,0.004202136143037535,0.5935790724135461
17,3,24818,21688,0.0,-0.004198816657934792,0.21829444108756899
31,3,14586,17445,0.0,-0.004198816657934792,0.21829444108756899
14,8,26732,19099,0.0,-0.004198816657934792,0.21829444108756899
31,17,27016,19176,0.0,-0.004198816657934792,0.21829444108756899
27,19,11621,9513,0.0,-0.004198816657934792,0.21829444108756899
31,29,19358,14219,0.0,-0.004198816657934792,0.21829444108756899
17,11,19176,4117,0.0,0.0041915821822322945,0.5931076037774347
31,5,5777,70,0.0,-0.004188262697129552,0.21876590971054896
27,11,17917,4117,0.0,-0.004188262697129552,0.21876590971054896
23,11,25997,7670,0.0,-0.004188262697129552,0.21876590971054896
29,25,2154,3094,0.0,-0.004188262697129552,0.21876590971054896
10027,31,374,152,0.0,-0.004188262697129552,0.21876590971054896
19,2,25222,6952,0.0,0.004181028221427052,0.5926361351830373
25,19,3094,23699,0.0,0.004181028221427052,0.5926361351830373
31,17,14705,7098,0.0,-0.00417770873632431,0.21923737829184786
27,19,14123,26591,0.0,-0.00417770873632431,0.21923737829184786
31,22,13772,10130,0.0,-0.00417770873632431,0.21923737829184786
31,23,19358,5586,0.0,-0.00417770873632431,0.21923737829184786
17,11,26857,13854,0.0,0.004170474260621811,0.592164666630249
22,17,14412,12785,0.0,0.004170474260621811,0.592164666630249
25,24,3094,13575,0.0,0.004170474260621811,0.592164666630249
27,24,11621,1018,0.0,0.004170474260621811,0.592164666630249
10014,31,186,24905,0.0,0.004170474260621811,0.592164666630249
11,11,7670,10579,0.03125,0.027083123168801366,0.2195635876542273
31,3,10372,39,0.0,-0.004167154775519068,0.21970884683157063
19,3,26591,21688,0.0,-0.004167154775519068,0.21970884683157063
24,3,15061,25532,0.0,-0.004167154775519068,0.21970884683157063
29,17,548,908,0.0,-0.004167154775519068,0.21970884683157063
23,19,5586,3593,0.0,-0.004167154775519068,0.21970884683157063
24,23,15061,7079,0.0,-0.004167154775519068,0.21970884683157063
31,28,13725,15617,0.0,-0.004167154775519068,0.21970884683157063
31,2,9381,2294,0.0,0.004159920299816568,0.591693198118965
25,11,15940,20318,0.0,0.004159920299816568,0.591693198118965
28,11,9782,12003,0.0,0.004159920299816568,0.591693198118965
27,27,17951,14123,0.0,0.004159920299816568,0.591693198118965
31,27,13772,23649,0.0,0.004159920299816568,0.591693198118965
23,23,22743,3760,0.25,0.2460989177991754,0.220170075126029
17,10,18645,141,0.0,-0.004156600814713827,0.22018031532982235
22,17,14412,7098,0.0,-0.004156600814713827,0.22018031532982235
23,22,18496,14412,0.0,-0.004156600814713827,0.22018031532982235
24,2,394,17893,0.0,0.0041493663390113275,0.59122172964908
17,14,19275,16636,0.0,0.0041493663390113275,0.59122172964908
10014,19,186,26591,0.0,0.0041493663390113275,0.59122172964908
10008,23,92,25997,0.0,0.0041493663390113275,0.59122172964908
31,29,10372,444,0.0,0.0041493663390113275,0.59122172964908
31,11,24385,20318,0.0,-0.004146046853908585,0.22065178378670802
8,8,5226,7395,0.25,0.24610947175998066,0.22067193153270695
23,23,5586,18694,0.25,0.25387718691263855,0.5908009204022528
25,3,22041,26294,0.0,0.004138812378206085,0.590750261220489
14,11,26732,20318,0.0,0.004138812378206085,0.590750261220489
17,17,11361,19275,0.0,0.004138812378206085,0.590750261220489
19,17,8344,26856,0.0,0.004138812378206085,0.590750261220489
31,2,23058,3416,0.0,-0.004135492893103343,0.22112325220233267
14,10,26732,16886,0.0,-0.004135492893103343,0.22112325220233267
23,10,17654,6825,0.0,-0.004135492893103343,0.22112325220233267
23,22,25271,10130,0.0,-0.004135492893103343,0.22112325220233267
23,1,5586,17008,0.0,0.004128258417400844,0.590278792833087
10,2,6825,3916,0.0,0.004128258417400844,0.590278792833087
23,14,392,12511,0.0,0.004128258417400844,0.590278792833087
25,1,5229,9218,0.0,-0.0041249389322981014,0.22159472057680138
31,2,19770,17893,0.0,-0.0041249389322981014,0.22159472057680138
24,10,394,141,0.0,-0.0041249389322981014,0.22159472057680138
23,11,26274,11280,0.0,-0.0041249389322981014,0.22159472057680138
31,17,26817,6637,0.0,-0.0041249389322981014,0.22159472057680138
29,17,548,19235,0.0,-0.0041249389322981014,0.22159472057680138
27,22,17951,10130,0.0,-0.0041249389322981014,0.22159472057680138
31,27,13772,11621,0.0,-0.0041249389322981014,0.22159472057680138
31,31,13772,13772,0.5,0.49690324237493727,0.22179286692744213
25,10,5229,141,0.0,0.004117704456595602,0.5898073244867691
31,25,9381,398,0.0,0.004117704456595602,0.5898073244867691
31,25,27016,11822,0.0,0.004117704456595602,0.5898073244867691
19,3,3593,39,0.0,-0.0041143849714928606,0.22206618891021912
11,10,20318,6825,0.0,-0.0041143849714928606,0.22206618891021912
29,19,14219,2145,0.0,-0.0041143849714928606,0.22206618891021912
19,3,22375,16693,0.0,0.0041071504957903605,0.58933585618143
10008,31,92,24385,0.0,0.0041071504957903605,0.58933585618143
10008,2,92,17893,0.0,-0.004103831010687618,0.22253765720269106
17,3,1649,2831,0.0,-0.004103831010687618,0.22253765720269106
27,17,23649,7098,0.0,-0.004103831010687618,0.22253765720269106
31,22,10372,23690,0.0,-0.004103831010687618,0.22253765720269106
31,31,16139,27016,0.0,-0.004103831010687618,0.22253765720269106
31,1,14705,17008,0.0,0.004096596534985119,0.5888643879169648
31,14,26007,25732,0.0,0.004096596534985119,0.5888643879169648
31,19,17673,16617,0.0,0.004096596534985119,0.5888643879169648
27,2,17951,3416,0.0,-0.004093277049882377,0.22300912545432205
10027,2,374,6952,0.0,-0.004093277049882377,0.22300912545432205
28,23,15617,25997,0.0,-0.004093277049882377,0.22300912545432205
4,2,54,3916,0.0,0.004086042574179878,0.5883929196932685
11,3,18979,2039,0.0,0.004086042574179878,0.5883929196932685
10045,31,789,19358,0.0,0.004086042574179878,0.5883929196932685
31,11,13725,12003,0.0,-0.004082723089077135,0.2234805936652173
25,17,3094,309,0.0,-0.004082723089077135,0.2234805936652173
27,19,14123,22375,0.0,0.004075488613374636,0.587921451510236
31,22,18037,23690,0.0,0.004075488613374636,0.587921451510236
10027,22,374,22190,0.0,-0.0040721691282718945,0.2239520618354817
25,22,5299,23690,0.0,-0.0040721691282718945,0.2239520618354817
27,25,10069,1269,0.0,-0.0040721691282718945,0.2239520618354817
29,27,14219,17917,0.0,-0.0040721691282718945,0.2239520618354817
31,3,23058,2831,0.0,0.0040649346525693944,0.5874499833677622
10045,10040,789,234,0.0,0.0040649346525693944,0.5874499833677622
31,5,4512,70,0.0,-0.004061615167466653,0.22442352996522044
10006,1,66,16,0.0,0.004054380691764153,0.5869785152657421
11,3,182,16693,0.0,0.004054380691764153,0.5869785152657421
25,4,23404,5072,0.0,0.004054380691764153,0.5869785152657421
31,4,13725,5072,0.0,0.004054380691764153,0.5869785152657421
31,11,27016,10579,0.0,0.004054380691764153,0.5869785152657421
24,17,1018,1649,0.0,0.004054380691764153,0.5869785152657421
27,19,23649,2145,0.0,0.004054380691764153,0.5869785152657421
25,23,22041,25997,0.0,0.004054380691764153,0.5869785152657421
27,2,437,17893,0.0,-0.00405106120666141,0.22489499805453855
17,11,19275,20318,0.0,-0.00405106120666141,0.22489499805453855
17,11,11879,6244,0.0,-0.00405106120666141,0.22489499805453855
31,14,4257,25732,0.0,-0.00405106120666141,0.22489499805453855
31,23,13772,5586,0.0,-0.00405106120666141,0.22489499805453855
31,25,15802,23404,0.0,-0.00405106120666141,0.22489499805453855
10033,25,333,11822,0.0,-0.00405106120666141,0.22489499805453855
3,3,21688,8366,0.25,0.24620445740722788,0.22518876409354036
27,27,17917,14123,0.25,0.24620445740722788,0.22518876409354036
23,2,7079,6790,0.0,0.004043826730958912,0.5865070472040708
14,11,264,25910,0.0,0.004043826730958912,0.5865070472040708
17,3,6932,8366,0.0,-0.004040507245856169,0.2253664661035409
31,8,19392,13234,0.0,-0.004040507245856169,0.2253664661035409
24,11,1018,21515,0.0,-0.004040507245856169,0.2253664661035409
31,11,10439,7670,0.0,-0.004040507245856169,0.2253664661035409
31,24,13772,13575,0.0,-0.004040507245856169,0.2253664661035409
19,19,1706,14432,0.0625,0.0665232746979893,0.586339320901674
31,31,18037,6885,0.0625,0.05848115656439518,0.2256756312672965
17,3,10418,21688,0.0,0.004033272770153669,0.5860355791826432
23,17,17654,19176,0.0,0.004033272770153669,0.5860355791826432
31,25,27017,3012,0.0,0.004033272770153669,0.5860355791826432
19,3,352,2039,0.0,-0.0040299532850509275,0.2258379341123327
31,5,12608,24010,0.0,-0.0040299532850509275,0.2258379341123327
23,1,7079,16,0.0,0.004022718809348428,0.5855641112013541
31,14,15802,26732,0.0,0.004022718809348428,0.5855641112013541
28,27,21962,17951,0.0,0.004022718809348428,0.5855641112013541
25,24,3016,1018,0.0,-0.004019399324245686,0.2263094020810189
28,3,21962,16795,0.0,-0.004008845363440444,0.2267808700097046
24,11,1018,10579,0.0,-0.004008845363440444,0.2267808700097046
24,17,394,24818,0.0,-0.004008845363440444,0.2267808700097046
25,19,3094,2500,0.0,-0.004008845363440444,0.2267808700097046
25,24,15940,394,0.0,-0.004008845363440444,0.2267808700097046
27,24,11621,394,0.0,-0.004008845363440444,0.2267808700097046
31,11,19770,11280,0.0,0.004001610887737945,0.5846211753587716
22,22,6208,2381,0.0,0.004001610887737945,0.5846211753587716
27,23,10069,7079,0.0,0.004001610887737945,0.5846211753587716
10045,23,789,25997,0.0,0.004001610887737945,0.5846211753587716
31,31,63,5777,0.0,0.004001610887737945,0.5846211753587716
4,3,5072,17445,0.0,-0.003998291402635202,0.22725233789849475
31,31,9277,13772,0.25,0.25373998542217036,0.5842499290863121
31,11,5777,4117,0.0,0.003991056926932704,0.5841497074972681
3,1,8366,9218,0.0,-0.0039877374418299605,0.22772380574749446
22,1,2381,9218,0.0,-0.0039877374418299605,0.22772380574749446
3,2,16795,3416,0.0,-0.0039877374418299605,0.22772380574749446
29,2,444,3416,0.0,-0.0039877374418299605,0.22772380574749446
23,11,18496,4117,0.0,-0.0039877374418299605,0.22772380574749446
19,17,1706,19275,0.0,-0.0039877374418299605,0.22772380574749446
31,19,21403,1706,0.0,-0.0039877374418299605,0.22772380574749446
27,3,17917,16795,0.0,-0.003977183481024719,0.22819527355680877
14,11,25732,21515,0.0,-0.003977183481024719,0.22819527355680877
19,17,25222,12004,0.0,-0.003977183481024719,0.22819527355680877
25,19,398,23699,0.0,-0.003977183481024719,0.22819527355680877
31,22,18037,24468,0.0,-0.003977183481024719,0.22819527355680877
31,29,24094,14640,0.0,-0.003977183481024719,0.22819527355680877
31,31,1365,27016,0.0,0.00396994900532222,0.5832067718933114
19,2,9513,2294,0.0,-0.003966629520219477,0.22866674132654266
11,3,25910,21688,0.0,-0.003966629520219477,0.22866674132654266
27,14,437,4078,0.0,-0.003966629520219477,0.22866674132654266
31,17,15802,24818,0.0,-0.003966629520219477,0.22866674132654266
17,17,19113,26857,0.0,-0.003966629520219477,0.22866674132654266
3,3,26294,17445,0.125,0.12889718305696726,0.5828071495874393
17,17,908,16612,0.25,0.25370832353975464,0.5827382311019823
31,17,9277,19275,0.0,-0.003956075559414236,0.22913820905680118
31,23,14586,22743,0.0,-0.003956075559414236,0.22913820905680118
19,3,22375,2039,0.0,0.003948841083711737,0.5822638364473883
19,3,26591,2831,0.0,0.003948841083711737,0.5822638364473883
10045,11,789,182,0.0,0.003948841083711737,0.5822638364473883
19,14,10272,25732,0.0,-0.003945521598608994,0.22960967674768945
19,17,9513,10418,0.0,-0.003945521598608994,0.22960967674768945
24,23,1018,26274,0.0,-0.003945521598608994,0.22960967674768945
10029,29,434,548,0.0,0.003938287122906495,0.5817923687834267
24,11,1018,7670,0.0,-0.003934967637803753,0.23008114439931246
25,11,22041,10579,0.0,-0.003934967637803753,0.23008114439931246
31,11,6885,6244,0.0,-0.003934967637803753,0.23008114439931246
31,23,23058,3760,0.0,-0.003934967637803753,0.23008114439931246
19,11,18679,11280,0.0,0.0039277331621012535,0.5813209011586584
23,14,283,26732,0.0,0.0039277331621012535,0.5813209011586584
24,2,394,2294,0.0,-0.003924413676998511,0.2305526120117752
27,2,17951,17893,0.0,-0.003924413676998511,0.2305526120117752
31,17,15802,19235,0.0,-0.003924413676998511,0.2305526120117752
31,19,4257,2500,0.0,-0.003924413676998511,0.2305526120117752
23,22,17654,23690,0.0,-0.003924413676998511,0.2305526120117752
4,4,5072,5072,0.5,0.49705099782621076,0.23055823774813994
27,4,17951,54,0.0,0.003917179201296012,0.5808494335729784
28,17,9782,12785,0.0,0.003917179201296012,0.5808494335729784
29,11,2154,6244,0.0,-0.00391385971619327,0.2310240795851827
25,17,398,908,0.0,-0.00391385971619327,0.2310240795851827
25,19,3012,720,0.0,-0.00391385971619327,0.2310240795851827
28,23,15617,17654,0.0,-0.00391385971619327,0.2310240795851827
27,25,17917,11822,0.0,-0.00391385971619327,0.2310240795851827
25,4,3012,5072,0.0,0.00390662524049077,0.5803779660262814
31,4,19392,5072,0.0,0.00390662524049077,0.5803779660262814
31,17,24905,19176,0.0,0.00390662524049077,0.5803779660262814
31,25,1365,3012,0.0,0.00390662524049077,0.5803779660262814
31,19,15884,2500,0.0,-0.003903305755388028,0.23149554711964015
2,2,29,29,0.5,0.502919000033925,0.5800636265731538
28,1,15617,8228,0.0,0.0038960712796855287,0.5799064985184628
31,19,21403,26591,0.0,0.0038960712796855287,0.5799064985184628
17,17,10418,20334,0.03125,0.02735752614973765,0.2318306455875486
